resolution,emotions,people,tries,time
2,13,36,26,84.1084207
2,13,37,26,90.2425219
2,13,38,26,90.9382638
2,13,39,26,99.8740804
2,13,4,30,11.0834078
2,13,40,26,92.9310439
2,13,41,2,7.725503
2,13,42,2,7.742714
2,13,43,2,8.4131165
2,13,44,2,8.4262617
2,13,45,2,12.3584407
2,13,46,2,9.4431885
2,13,47,2,9.8715664
2,13,48,2,10.2078393
2,13,49,2,9.651015
2,13,5,30,13.9542407
2,13,50,2,9.6790908
2,13,51,2,10.3488579
2,13,52,2,10.301689
2,13,53,2,10.4768536
2,13,54,2,10.264407
2,13,55,2,10.9139909
2,13,56,2,10.9880446
2,13,57,2,12.1982044
2,13,58,2,12.201313
2,13,59,2,13.9596119
2,13,6,30,16.8453985
2,13,60,2,12.0204509
2,13,61,2,12.9463551
2,13,62,2,12.3549817
2,13,63,2,12.4201762
2,13,64,2,12.5226633
2,13,65,2,11.7965386
2,13,66,2,12.6753528
2,13,67,2,12.8592599
2,13,68,2,20.4131347
2,13,69,2,14.0499921
2,13,7,30,28.8511802
2,13,70,2,13.0330739
2,13,71,2,17.9357322
2,13,72,2,17.3194165
2,13,73,2,20.3231478
2,13,74,2,15.2550099
2,13,75,2,16.3253407
2,13,76,2,15.3493568
2,13,77,2,16.2056162
2,13,78,2,17.6928304
2,13,79,2,18.1207912
2,13,8,30,22.3048306
2,13,80,2,15.9923556
2,13,9,30,24.0419976
2,14,10,2,2.4690391
2,14,11,2,3.8760923
2,14,12,2,5.2483574
2,14,13,2,6.2432552
2,14,14,2,3.9953664
2,14,15,2,4.8723929
2,14,16,2,5.5592511
2,14,17,2,7.282812
2,14,18,2,6.9120997
2,14,19,2,5.7874532
2,14,2,2,0.7374853
2,14,20,2,7.0459406
2,14,21,2,4.2395595
2,14,22,2,4.4418127
2,14,23,2,4.6843987
2,14,24,2,4.8574096
2,14,25,2,5.0948275
2,14,26,2,5.1806925
2,14,27,2,5.4532417
2,14,28,2,5.7266746
2,14,29,2,5.8327988
2,14,3,2,1.1782575
2,14,30,2,6.2417747
2,14,31,2,6.1551492
2,14,32,2,6.3072168
2,14,33,2,6.6514372
2,14,34,2,7.1020091
2,14,35,2,7.0736676
2,14,36,2,7.2100606
2,14,37,2,7.4802431
2,14,38,2,7.7857571
2,14,39,2,7.9034423
2,14,4,2,1.542704
2,14,40,2,7.9567763
2,14,41,2,8.383509
2,14,42,2,8.7718638
2,14,43,2,8.9280243
2,14,44,2,8.9777058
2,14,45,2,9.2182525
2,14,46,2,9.5152668
2,14,47,2,9.5462466
2,14,48,2,9.9886924
2,14,49,2,9.5488325
2,14,5,2,2.0686974
2,14,50,2,9.7344269
2,14,51,2,9.9163363
2,14,52,2,10.1296219
2,14,53,2,10.3467423
2,14,54,2,10.479578
2,14,55,2,10.6891598
2,14,56,2,10.883493
2,14,57,2,11.124742
2,14,58,2,11.3034509
2,14,59,2,11.4650601
2,14,6,2,2.2868922
2,14,60,2,11.6711225
2,14,61,2,12.7061592
2,14,62,2,13.1952809
2,14,63,2,13.0981166
2,14,64,2,13.495087
2,14,65,2,13.4649502
2,14,66,2,14.3031473
2,14,67,2,14.3225412
2,14,68,2,14.3861161
2,14,69,2,14.6563123
2,14,7,2,2.5573429
2,14,70,2,14.6514582
2,14,71,2,14.7956372
2,14,72,2,14.9768406
2,14,73,2,15.2131239
2,14,74,2,15.703345
2,14,75,2,16.1791914
2,14,76,2,15.9728045
2,14,77,2,16.0805768
2,14,78,2,16.4576655
2,14,79,2,16.1461104
2,14,8,2,2.8015033
2,14,80,2,15.7497992
2,14,9,2,2.4616803
2,2,10,10,0.8428732
2,2,2,30,1.106444
2,2,3,30,1.0248457
2,2,4,22,0.7650752
2,2,5,22,0.9294457
2,2,6,10,0.5031106
2,2,7,10,0.5862124
2,2,8,10,0.6267318
2,2,9,10,0.7313645
2,3,10,10,1.6896335
2,3,2,30,2.1132747
2,3,3,30,1.9521348
2,3,4,22,1.5256717
2,3,5,22,1.8491934
2,3,6,10,1.0130798
2,3,7,10,1.0701075
2,3,8,10,1.2354654
2,3,9,10,1.4215063
2,4,10,10,2.4605095
2,4,2,30,2.9782415
2,4,3,30,2.8237237
2,4,4,30,3.0204577
2,4,5,30,3.748225
2,4,6,10,1.5174699
2,4,7,10,1.5935688
2,4,8,10,1.9524077
2,4,9,10,2.2069573
2,5,10,30,9.2198942
2,5,11,30,9.9549435
2,5,12,30,12.8257493
2,5,13,30,12.3035461
2,5,14,30,18.6538064
2,5,15,30,14.7622596
2,5,2,30,6.5852711
2,5,3,30,3.9178418
2,5,4,30,4.05519
2,5,5,30,4.8937548
2,5,6,30,6.9865714
2,5,7,30,7.0566018
2,5,8,30,7.2568138
2,5,9,30,8.4823415
2,6,10,30,11.9628454
2,6,11,30,13.1031438
2,6,12,30,13.384298
2,6,13,30,15.361785
2,6,14,30,17.4063611
2,6,15,30,18.0016991
2,6,16,30,19.4034975
2,6,17,30,19.697758
2,6,2,30,9.0160073
2,6,3,30,4.7770135
2,6,4,30,5.4523975
2,6,5,30,6.1871882
2,6,6,30,7.4090564
2,6,7,30,7.9496503
2,6,8,30,9.0409664
2,6,9,30,11.1282995
2,7,10,30,13.956639
2,7,11,30,14.9707191
2,7,12,30,17.3473796
2,7,13,30,18.8934229
2,7,14,30,18.8783442
2,7,15,30,22.1096334
2,7,16,30,22.2314296
2,7,17,30,23.838438
2,7,18,30,25.606212
2,7,19,30,27.1481188
2,7,2,30,4.573379
2,7,3,30,5.5586207
2,7,4,30,7.7046987
2,7,5,30,9.0238715
2,7,6,30,8.1859514
2,7,7,30,10.1526219
2,7,8,30,10.7948555
2,7,9,30,13.0016365
2,8,10,30,15.5490349
2,8,11,30,17.1280868
2,8,12,30,20.2263835
2,8,13,30,21.9359408
2,8,14,30,23.7083228
2,8,15,30,25.6096043
2,8,16,30,27.1849837
2,8,17,30,28.6222996
2,8,18,30,29.9069084
2,8,19,30,31.7645493
2,8,2,30,3.6988331
2,8,20,30,31.8059697
2,8,21,30,35.4592737
2,8,22,30,36.3033414
2,8,23,30,38.2173369
2,8,24,30,40.2035898
2,8,25,30,39.7329625
2,8,26,30,42.0823963
2,8,27,30,46.6992885
2,8,28,30,43.8947201
2,8,29,30,48.1865505
2,8,3,30,5.5588797
2,8,30,30,47.7030404
2,8,31,26,43.4663623
2,8,4,30,9.5783198
2,8,5,30,9.2598877
2,8,6,30,11.8467268
2,8,7,30,11.7363676
2,8,8,30,13.1392419
2,8,9,30,14.8965073
2,9,10,30,18.2305065
2,9,11,30,20.5380398
2,9,12,30,23.8791977
2,9,13,30,25.9740171
2,9,14,30,27.4210266
2,9,15,30,27.6008366
2,9,16,30,31.1430431
2,9,17,30,31.2797829
2,9,18,30,52.9061117
2,9,19,30,34.5855234
2,9,2,30,4.113443
2,9,20,30,38.1682852
2,9,21,30,45.8579135
2,9,22,30,40.0068135
2,9,23,30,44.6466321
2,9,24,30,43.3370297
2,9,25,30,45.0836431
2,9,26,30,49.5466304
2,9,27,30,51.3816306
2,9,28,30,54.6226064
2,9,29,30,52.2965221
2,9,3,30,5.9277354
2,9,30,30,55.3736845
2,9,31,26,50.3404473
2,9,32,26,50.8428158
2,9,33,26,52.4682016
2,9,34,26,52.513077
2,9,35,26,57.7129266
2,9,36,26,63.8030383
2,9,37,26,60.3637993
2,9,4,30,7.8379895
2,9,5,30,10.0714414
2,9,6,30,11.6965751
2,9,7,30,12.8058961
2,9,8,30,14.9783713
2,9,9,30,16.3398613
3,10,10,30,23.3496727
3,10,11,30,25.6488077
3,10,12,30,27.7175479
3,10,13,30,47.1271067
3,10,14,30,49.1270279
3,10,15,30,54.8715018
3,10,16,30,33.5582465
3,10,17,30,38.440987
3,10,18,30,38.8311342
3,10,19,30,40.4636043
3,10,2,30,7.0840756
3,10,20,30,63.7380434
3,10,21,30,43.5448011
3,10,22,30,48.0857803
3,10,23,30,48.4090255
3,10,24,30,49.8760289
3,10,25,30,55.3296441
3,10,26,30,54.3378343
3,10,27,30,60.2282497
3,10,28,30,58.6334776
3,10,29,30,60.9673338
3,10,3,30,6.6367027
3,10,30,30,92.9967747
3,10,31,26,56.4157689
3,10,32,26,59.0387824
3,10,33,26,78.6207558
3,10,34,26,63.4189268
3,10,35,26,86.1750869
3,10,36,26,66.7077454
3,10,37,26,70.6695209
3,10,38,26,70.6152566
3,10,39,26,73.6319739
3,10,4,30,10.4504361
3,10,40,26,74.635831
3,10,41,2,6.3293015
3,10,42,2,6.604241
3,10,43,2,6.6807597
3,10,5,30,12.0058303
3,10,6,30,14.0138393
3,10,7,30,16.3165413
3,10,8,30,19.2729748
3,10,9,30,20.8247282
3,11,10,30,23.8307275
3,11,11,30,27.9786709
3,11,12,30,27.6466509
3,11,13,30,31.5050998
3,11,14,30,36.0164057
3,11,15,30,49.034481
3,11,16,30,37.0383046
3,11,17,30,39.8867107
3,11,18,30,43.3124215
3,11,19,30,44.3429449
3,11,2,30,13.0812038
3,11,20,30,46.3475701
3,11,21,30,52.0976423
3,11,22,30,51.2364803
3,11,23,30,56.6774428
3,11,24,30,61.712659
3,11,25,30,59.1202648
3,11,26,30,65.691422
3,11,27,30,63.4765801
3,11,28,30,66.9646257
3,11,29,30,80.2221574
3,11,3,30,9.9478834
3,11,30,30,70.5513556
3,11,31,26,68.2182919
3,11,32,26,68.9319358
3,11,33,26,66.8400023
3,11,34,26,73.2462942
3,11,35,26,71.2278449
3,11,36,26,77.2833806
3,11,37,26,76.6124706
3,11,38,26,82.9753452
3,11,39,26,80.5395191
3,11,4,30,13.6717868
3,11,40,26,88.4464943
3,11,41,2,6.7659428
3,11,42,2,6.9304588
3,11,43,2,7.701818
3,11,44,2,7.7504449
3,11,45,2,8.9795189
3,11,46,2,8.3149869
3,11,47,2,9.0391875
3,11,48,2,10.5824527
3,11,49,2,9.4741467
3,11,5,30,12.4240654
3,11,50,2,10.3759712
3,11,51,2,11.5213597
3,11,52,2,14.4718893
3,11,53,2,11.7667625
3,11,54,2,10.8201951
3,11,6,30,14.9040353
3,11,7,30,16.1232627
3,11,8,30,19.5698448
3,11,9,30,20.8352547
3,12,10,30,25.5743817
3,12,11,30,27.5176907
3,12,12,30,31.9174012
3,12,13,30,35.1203807
3,12,14,30,35.6281261
3,12,15,30,37.930448
3,12,16,30,40.5525443
3,12,17,30,45.4484271
3,12,18,30,47.242203
3,12,19,30,51.5120549
3,12,2,30,13.9656328
3,12,20,30,51.292941
3,12,21,30,53.425905
3,12,22,30,60.6472315
3,12,23,30,59.0784024
3,12,24,30,61.8726911
3,12,25,30,65.1665588
3,12,26,30,67.6780178
3,12,27,30,74.0408249
3,12,28,30,72.6148017
3,12,29,30,78.6781705
3,12,3,30,12.6095619
3,12,30,30,77.644291
3,12,31,26,76.3272504
3,12,32,26,72.6067428
3,12,33,26,81.5903398
3,12,34,26,77.1564122
3,12,35,26,86.7218036
3,12,36,26,82.4386763
3,12,37,26,91.0287961
3,12,38,26,87.318992
3,12,39,26,96.9006569
3,12,4,30,11.0232846
3,12,40,26,92.2288951
3,12,41,2,10.6252139
3,12,42,2,7.8651869
3,12,43,2,7.969696
3,12,44,2,8.1297858
3,12,45,2,8.7252881
3,12,46,2,8.9756363
3,12,47,2,9.3796098
3,12,48,2,10.1761602
3,12,49,2,11.200388
3,12,5,30,12.8195067
3,12,50,2,9.3846984
3,12,51,2,9.835972
3,12,52,2,10.0863737
3,12,53,2,10.1714599
3,12,54,2,13.1920639
3,12,55,2,10.6190492
3,12,56,2,10.9178874
3,12,57,2,11.9141982
3,12,58,2,11.2913891
3,12,59,2,14.7411761
3,12,6,30,15.620453
3,12,60,2,11.9409567
3,12,61,2,12.5077301
3,12,62,2,12.2892339
3,12,63,2,12.4736314
3,12,64,2,11.6129996
3,12,65,2,12.5969407
3,12,66,2,12.7561624
3,12,67,2,12.2523427
3,12,68,2,13.325696
3,12,69,2,13.5698488
3,12,7,30,17.544646
3,12,70,2,16.2083337
3,12,71,2,13.9003537
3,12,72,2,13.6068349
3,12,73,2,17.5839671
3,12,74,2,14.8418825
3,12,75,2,14.1687494
3,12,76,2,14.9514157
3,12,77,2,15.2183566
3,12,78,2,15.5231198
3,12,79,2,18.171444
3,12,8,30,20.0579001
3,12,80,2,16.6100885
3,12,9,30,22.4609336
3,13,10,30,27.3459921
3,13,11,30,30.0823721
3,13,12,30,42.3250344
3,13,13,30,35.7758387
3,13,14,30,38.696601
3,13,15,30,45.0670536
3,13,16,30,61.5117841
3,13,17,30,46.9722108
3,13,18,30,53.4654201
3,13,19,30,52.7607786
3,13,2,30,20.0523795
3,13,20,30,55.5661865
3,13,21,30,87.9243904
3,13,22,30,61.9298301
3,13,23,30,68.9160331
3,13,24,30,68.0980275
3,13,25,30,69.9075597
3,13,26,30,76.9337435
3,13,27,30,75.4589084
3,13,28,30,78.830216
3,13,29,30,81.7150071
3,13,3,30,30.7496055
3,13,30,30,84.4139994
3,13,31,26,76.2505557
3,13,32,26,78.7448965
3,13,33,26,81.3334344
3,13,34,26,83.4382837
3,13,35,26,88.2502618
3,13,36,26,88.7608491
3,13,37,26,93.4005207
3,13,38,26,94.4795826
3,13,39,26,97.5929686
3,13,4,30,11.3255723
3,13,40,26,100.1511959
3,13,41,2,8.2961456
3,13,42,2,8.1824216
3,13,43,2,9.1342336
3,13,44,2,8.8110841
3,13,45,2,14.8366347
3,13,46,2,9.4838096
3,13,47,2,10.5368282
3,13,48,2,10.7989655
3,13,49,2,10.2371092
3,13,5,30,14.06813
3,13,50,2,10.518849
3,13,51,2,11.1802642
3,13,52,2,16.5295742
3,13,53,2,11.1636354
3,13,54,2,10.8866435
3,13,55,2,11.9377379
3,13,56,2,11.4484571
3,13,57,2,17.2198296
3,13,58,2,12.1286647
3,13,59,2,12.8587574
3,13,6,30,16.8608713
3,13,60,2,12.990743
3,13,61,2,13.4453117
3,13,62,2,13.183002
3,13,63,2,13.5011073
3,13,64,2,13.5147737
3,13,65,2,20.9698274
3,13,66,2,14.3118367
3,13,67,2,13.6030296
3,13,68,2,17.7072875
3,13,69,2,14.9595658
3,13,7,30,29.491221
3,13,70,2,14.4938378
3,13,71,2,15.4014785
3,13,72,2,17.2516633
3,13,73,2,18.2150026
3,13,74,2,16.5770534
3,13,75,2,16.2699954
3,13,76,2,17.0658655
3,13,77,2,16.1636037
3,13,78,2,23.6994724
3,13,79,2,20.4294049
3,13,8,30,22.9520364
3,13,80,2,17.517762
3,13,9,30,24.836046
3,14,10,2,3.2587791
3,14,11,2,4.2272415
3,14,12,2,4.1671568
3,14,13,2,3.5567751
3,14,14,2,4.3213592
3,14,15,2,4.0139048
3,14,16,2,3.9766805
3,14,17,2,4.378343
3,14,18,2,4.7017218
3,14,19,2,4.9151742
3,14,2,2,0.5351338
3,14,20,2,5.2732117
3,14,21,2,4.437364
3,14,22,2,4.6529836
3,14,23,2,4.8470913
3,14,24,2,5.1365526
3,14,25,2,5.3478821
3,14,26,2,5.2575425
3,14,27,2,5.3741163
3,14,28,2,5.6246662
3,14,29,2,5.8340904
3,14,3,2,0.7690078
3,14,30,2,6.0242806
3,14,31,2,6.2686549
3,14,32,2,6.4348928
3,14,33,2,6.7363638
3,14,34,2,6.8969961
3,14,35,2,7.1328456
3,14,36,2,7.3253468
3,14,37,2,7.5347314
3,14,38,2,7.7598243
3,14,39,2,7.9766456
3,14,4,2,1.1986559
3,14,40,2,8.167454
3,14,41,2,8.7453306
3,14,42,2,8.9095989
3,14,43,2,9.146481
3,14,44,2,9.366205
3,14,45,2,9.4261569
3,14,46,2,9.6790085
3,14,47,2,9.9032829
3,14,48,2,10.2302776
3,14,49,2,10.382728
3,14,5,2,1.6952307
3,14,50,2,10.5358711
3,14,51,2,10.7891956
3,14,52,2,11.1266317
3,14,53,2,11.3160902
3,14,54,2,11.4712161
3,14,55,2,11.716048
3,14,56,2,12.0074056
3,14,57,2,12.2242715
3,14,58,2,12.3721176
3,14,59,2,12.6680907
3,14,6,2,2.3589701
3,14,60,2,12.901951
3,14,61,2,13.2836058
3,14,62,2,13.4515616
3,14,63,2,13.6898683
3,14,64,2,13.9012187
3,14,65,2,14.1939105
3,14,66,2,14.370569
3,14,67,2,14.6570663
3,14,68,2,14.827441
3,14,69,2,15.1254597
3,14,7,2,2.7392922
3,14,70,2,15.325841
3,14,71,2,15.6010586
3,14,72,2,15.7557595
3,14,73,2,16.0493657
3,14,74,2,16.3448143
3,14,75,2,16.5543052
3,14,76,2,16.8026383
3,14,77,2,16.9987079
3,14,78,2,17.2434532
3,14,79,2,17.5249426
3,14,8,2,2.7947767
3,14,80,2,17.7727663
3,14,9,2,2.9838005
3,2,10,10,0.8293064
3,2,2,30,1.6848659
3,2,3,30,1.2138289
3,2,4,22,1.0371994
3,2,5,22,0.9894654
3,2,6,10,0.5046463
3,2,7,10,0.5749078
3,2,8,10,0.6694843
3,2,9,10,0.790019
3,3,10,10,1.6181003
3,3,2,30,3.5951195
3,3,3,30,2.3903176
3,3,4,22,1.9189521
3,3,5,22,1.9746382
3,3,6,10,0.974502
3,3,7,10,1.1422441
3,3,8,10,1.3104658
3,3,9,10,1.5373265
3,4,10,10,2.3882686
3,4,2,30,4.3779252
3,4,3,30,2.7060818
3,4,4,30,3.7932778
3,4,5,30,3.8316361
3,4,6,10,1.4239247
3,4,7,10,1.6624139
3,4,8,10,1.939876
3,4,9,10,2.2816232
3,5,10,30,9.3396961
3,5,11,30,10.1742962
3,5,12,30,12.940159
3,5,13,30,15.5976757
3,5,14,30,16.4929797
3,5,15,30,15.0503973
3,5,2,30,4.3050134
3,5,3,30,4.2581965
3,5,4,30,4.9356612
3,5,5,30,5.02683
3,5,6,30,6.8563347
3,5,7,30,8.1982322
3,5,8,30,7.4206849
3,5,9,30,8.612804
3,6,10,30,12.2606933
3,6,11,30,13.701014
3,6,12,30,13.7683355
3,6,13,30,16.022373
3,6,14,30,17.4574893
3,6,15,30,18.7784141
3,6,16,30,20.2234871
3,6,17,30,25.5539866
3,6,2,30,6.2062631
3,6,3,30,4.8735341
3,6,4,30,6.4809639
3,6,5,30,7.3323386
3,6,6,30,7.3633821
3,6,7,30,8.1243452
3,6,8,30,9.2336755
3,6,9,30,11.1891236
3,7,10,30,18.1075807
3,7,11,30,15.4144988
3,7,12,30,18.3233331
3,7,13,30,19.5831988
3,7,14,30,25.2084394
3,7,15,30,22.0173343
3,7,16,30,22.4663223
3,7,17,30,24.6737045
3,7,18,30,26.1236185
3,7,19,30,27.9566844
3,7,2,30,4.2684205
3,7,3,30,5.7857157
3,7,4,30,7.6574698
3,7,5,30,8.7213325
3,7,6,30,10.9515981
3,7,7,30,12.498764
3,7,8,30,14.5741859
3,7,9,30,16.4616329
3,8,10,30,15.9851668
3,8,11,30,17.7451816
3,8,12,30,20.7769578
3,8,13,30,22.257645
3,8,14,30,25.0050101
3,8,15,30,26.3796821
3,8,16,30,28.0877929
3,8,17,30,28.9163695
3,8,18,30,30.9029493
3,8,19,30,32.1332045
3,8,2,30,3.9808387
3,8,20,30,32.7449909
3,8,21,30,36.3308292
3,8,22,30,37.6688205
3,8,23,30,38.1011252
3,8,24,30,42.2778025
3,8,25,30,41.539364
3,8,26,30,43.2513563
3,8,27,30,47.6346136
3,8,28,30,46.0981835
3,8,29,30,50.8485291
3,8,3,30,5.4618229
3,8,30,30,49.9663476
3,8,31,26,45.8580135
3,8,4,30,7.8085906
3,8,5,30,9.5300964
3,8,6,30,11.1573929
3,8,7,30,12.5202734
3,8,8,30,12.8139193
3,8,9,30,15.0001588
3,9,10,30,18.6838849
3,9,11,30,20.901875
3,9,12,30,24.2042821
3,9,13,30,26.3722383
3,9,14,30,28.1414521
3,9,15,30,27.9268407
3,9,16,30,31.5999584
3,9,17,30,31.4994192
3,9,18,30,49.2709833
3,9,19,30,35.4049437
3,9,2,30,4.1426853
3,9,20,30,39.5864528
3,9,21,30,42.1932083
3,9,22,30,41.170003
3,9,23,30,46.4611709
3,9,24,30,44.7875496
3,9,25,30,46.8447677
3,9,26,30,52.4428266
3,9,27,30,50.7475054
3,9,28,30,57.1023785
3,9,29,30,54.6363722
3,9,3,30,6.0126135
3,9,30,30,56.7471258
3,9,31,26,52.7213517
3,9,32,26,52.6760754
3,9,33,26,54.0317137
3,9,34,26,55.4170151
3,9,35,26,58.2135112
3,9,36,26,59.7808531
3,9,4,30,8.3857019
3,9,5,30,10.3250139
3,9,6,30,12.174096
3,9,7,30,18.104951
3,9,8,30,14.9183734
3,9,9,30,16.602806
4,10,10,30,25.1462202
4,10,11,30,27.2677488
4,10,12,30,35.2997217
4,10,13,30,36.0852714
4,10,14,30,37.1854698
4,10,15,30,45.1413568
4,10,16,30,36.6192356
4,10,17,30,41.9055891
4,10,18,30,43.862553
4,10,19,30,43.8867421
4,10,2,30,7.0629682
4,10,20,30,56.176213
4,10,21,8,13.0278129
4,10,22,8,14.3546762
4,10,23,8,20.7691425
4,10,24,8,15.2571126
4,10,25,8,16.8999423
4,10,26,6,12.3549205
4,10,27,6,13.8083952
4,10,28,6,13.4003218
4,10,29,6,14.0693301
4,10,3,30,7.3111711
4,10,30,6,17.087143
4,10,31,6,15.1214163
4,10,32,6,15.9437946
4,10,33,6,17.783089
4,10,34,6,16.9540832
4,10,35,6,22.2626524
4,10,36,6,18.0573914
4,10,37,6,18.5913227
4,10,38,6,19.1648797
4,10,39,6,20.4071509
4,10,4,30,10.375958
4,10,40,6,20.2784223
4,10,41,2,7.3323302
4,10,42,2,7.6131884
4,10,5,30,11.5823678
4,10,6,30,14.6819543
4,10,7,30,17.0857449
4,10,8,30,19.9510447
4,10,9,30,21.9343099
4,11,10,30,25.4424008
4,11,11,30,29.9349326
4,11,12,30,29.9500421
4,11,13,30,33.1678252
4,11,14,30,38.6766479
4,11,15,30,41.7486956
4,11,16,30,40.8134095
4,11,17,30,43.8791459
4,11,18,30,49.7353794
4,11,19,30,49.1818372
4,11,2,30,12.0419743
4,11,20,30,52.1064441
4,11,21,8,14.7338586
4,11,22,8,15.4038598
4,11,23,8,16.2678803
4,11,24,8,18.4046876
4,11,25,8,18.09038
4,11,26,6,15.1830483
4,11,27,6,14.565867
4,11,28,6,15.2385279
4,11,29,6,16.9479281
4,11,3,30,11.9628528
4,11,30,6,16.3670052
4,11,31,6,17.9706394
4,11,32,6,18.4321031
4,11,33,6,18.0114256
4,11,34,6,19.8154913
4,11,35,6,19.3751464
4,11,36,6,20.2250352
4,11,37,6,20.8560657
4,11,38,6,22.4232078
4,11,39,6,21.9991728
4,11,4,30,14.6498151
4,11,40,6,23.8769737
4,11,41,2,7.9994622
4,11,42,2,9.5982121
4,11,43,2,8.5245083
4,11,44,2,9.2222792
4,11,45,2,9.4425638
4,11,46,2,9.6330683
4,11,47,2,11.8346346
4,11,48,2,11.6967471
4,11,49,2,11.1511903
4,11,5,30,12.9719843
4,11,50,2,12.6135632
4,11,51,2,12.4032454
4,11,52,2,13.5186203
4,11,53,2,14.2099932
4,11,54,2,12.7598749
4,11,6,30,16.3307677
4,11,7,30,17.2425091
4,11,8,30,19.8880789
4,11,9,30,22.2342648
4,12,10,30,27.4221174
4,12,11,30,29.9464747
4,12,12,30,34.279569
4,12,13,30,38.2075787
4,12,14,30,55.8789675
4,12,15,30,41.81039
4,12,16,30,45.0058556
4,12,17,30,50.4932591
4,12,18,30,52.9929514
4,12,19,30,58.5228724
4,12,2,30,13.4607641
4,12,20,30,57.1971166
4,12,21,8,16.1021562
4,12,22,8,18.2742093
4,12,23,8,17.7501832
4,12,24,8,18.7758985
4,12,25,8,20.0255025
4,12,26,6,15.5332512
4,12,27,6,16.8678733
4,12,28,6,16.7000628
4,12,29,6,17.4623388
4,12,3,30,9.3167269
4,12,30,6,18.2000779
4,12,31,6,19.1188553
4,12,32,6,19.8043195
4,12,33,6,21.6772391
4,12,34,6,20.8204517
4,12,35,6,23.0516936
4,12,36,6,22.406212
4,12,37,6,24.2619121
4,12,38,6,23.9014931
4,12,39,6,26.8137452
4,12,4,30,11.766008
4,12,40,6,25.4440255
4,12,41,2,11.5027926
4,12,42,2,9.6286138
4,12,43,2,10.26143
4,12,44,2,9.5527538
4,12,45,2,10.3292364
4,12,46,2,10.5718436
4,12,47,2,11.0431439
4,12,48,2,11.7525711
4,12,49,2,12.4709836
4,12,5,30,13.6440786
4,12,50,2,11.3512436
4,12,51,2,11.680653
4,12,52,2,12.0543145
4,12,53,2,12.4511194
4,12,54,2,15.0687225
4,12,55,2,12.9754799
4,12,56,2,13.3908444
4,12,57,2,14.7173605
4,12,58,2,13.9990617
4,12,59,2,16.8206328
4,12,6,30,17.8279596
4,12,60,2,14.7719317
4,12,61,2,14.7674097
4,12,62,2,14.6853481
4,12,63,2,15.2877938
4,12,64,2,14.7389872
4,12,65,2,15.4989095
4,12,66,2,16.1490518
4,12,67,2,19.2059543
4,12,68,2,16.6506354
4,12,69,2,16.9343245
4,12,7,30,18.8450592
4,12,70,2,19.1131789
4,12,71,2,17.4597758
4,12,72,2,17.6134333
4,12,73,2,20.3809829
4,12,74,2,18.5131657
4,12,75,2,18.832188
4,12,76,2,19.0032339
4,12,77,2,19.3843768
4,12,78,2,20.0172335
4,12,79,2,20.9695634
4,12,8,30,30.0570152
4,12,80,2,21.3616173
4,12,9,30,24.3011026
4,13,10,30,44.7896448
4,13,11,30,33.1742652
4,13,12,30,38.777411
4,13,13,30,39.4116311
4,13,14,30,42.719801
4,13,15,30,47.697035
4,13,16,30,52.7893772
4,13,17,30,52.9929064
4,13,18,30,79.190589
4,13,19,30,59.2647632
4,13,2,30,20.9423364
4,13,20,30,62.7027724
4,13,21,8,21.0864957
4,13,22,8,20.4053151
4,13,23,8,19.5553846
4,13,24,8,20.4948447
4,13,25,8,21.4422909
4,13,26,6,17.5864644
4,13,27,6,17.8711842
4,13,28,6,18.2593117
4,13,29,6,18.9662032
4,13,3,30,31.0605086
4,13,30,6,19.7760285
4,13,31,6,20.5650963
4,13,32,6,21.3764042
4,13,33,6,22.0133579
4,13,34,6,22.6448069
4,13,35,6,23.6537472
4,13,36,6,24.2651706
4,13,37,6,25.7096071
4,13,38,6,25.8635964
4,13,39,6,27.0357702
4,13,4,30,12.1214785
4,13,40,6,27.5350571
4,13,41,2,9.9422608
4,13,42,2,9.9468216
4,13,43,2,10.8426303
4,13,44,2,10.5330429
4,13,45,2,12.741588
4,13,46,2,11.5602073
4,13,47,2,15.3386005
4,13,48,2,12.6665452
4,13,49,2,12.1907245
4,13,5,30,15.119191
4,13,50,2,12.746223
4,13,51,2,13.3361462
4,13,52,2,20.2684305
4,13,53,2,13.5007774
4,13,54,2,13.409298
4,13,55,2,14.108728
4,13,56,2,14.0259228
4,13,57,2,19.3856731
4,13,58,2,14.9265076
4,13,59,2,17.22867
4,13,6,30,17.8398052
4,13,60,2,15.7337538
4,13,61,2,16.2584392
4,13,62,2,22.1989901
4,13,63,2,17.0828865
4,13,64,2,17.1456544
4,13,65,2,19.567122
4,13,66,2,17.4944412
4,13,67,2,17.1382734
4,13,68,2,18.4382091
4,13,69,2,18.872199
4,13,7,30,25.2659164
4,13,70,2,18.337711
4,13,71,2,19.7506252
4,13,72,2,21.2895075
4,13,73,2,20.8112423
4,13,74,2,20.6941455
4,13,75,2,21.3209498
4,13,76,2,21.1469401
4,13,77,2,21.5688362
4,13,78,2,37.0742267
4,13,79,2,24.1417243
4,13,8,30,23.8917006
4,13,80,2,22.8881958
4,13,9,30,27.2856031
4,14,10,2,2.8715076
4,14,11,2,3.0451003
4,14,12,2,3.0833732
4,14,13,2,3.030399
4,14,14,2,3.4126998
4,14,15,2,3.5577401
4,14,16,2,3.7963796
4,14,17,2,4.0513492
4,14,18,2,4.2826783
4,14,19,2,4.5545969
4,14,2,2,0.6666217
